,zat_ori,zat_des,Origin Trips,Destination Trips,Org Nodal Strength,Dest Nodal Strength,Distances,Trips,s_ij,S_ij
1021,290,286,21.0,57.0,41.0,114.0,1005.782601827465,2.0,273.0,134.0
1022,291,286,12.0,57.0,24.0,114.0,903.8993042198155,2.0,124.0,60.0
1023,273,286,17.0,57.0,34.0,114.0,1584.7357557337639,1.0,794.0,397.0
1024,283,286,21.0,57.0,41.0,114.0,814.7186906797333,1.0,116.0,57.0
1025,433,286,14.0,57.0,28.0,114.0,4264.376021583747,1.0,3956.0,1993.0
1026,327,255,157.0,36.0,320.0,74.0,4370.814903161249,1.0,6447.0,3203.0
1027,997,255,344.0,36.0,695.0,74.0,4799.562129927358,2.0,6571.0,3265.0
1028,298,255,515.0,36.0,967.0,74.0,4123.847969053272,6.0,5297.0,2658.0
1029,322,255,138.0,36.0,279.0,74.0,5392.202912681879,2.0,6869.0,3412.0
1030,953,255,110.0,36.0,220.0,74.0,7321.259628529709,4.0,8101.0,4037.0
1031,335,255,68.0,36.0,136.0,74.0,3542.51727769725,4.0,5157.0,2556.0
1032,333,255,29.0,36.0,57.0,74.0,3936.0146650806123,1.0,6112.0,3038.0
1033,838,255,31.0,36.0,62.0,74.0,9354.533616154777,2.0,4847.0,2438.0
1034,277,255,46.0,36.0,91.0,74.0,2385.302664751153,1.0,2006.0,1004.0
1035,330,255,55.0,36.0,110.0,74.0,4321.271721142119,1.0,6675.0,3320.0
1036,848,255,50.0,36.0,99.0,74.0,507.3152245232646,1.0,22.0,11.0
1037,168,255,80.0,36.0,161.0,74.0,2464.777870195379,1.0,1333.0,672.0
1038,288,255,67.0,36.0,133.0,74.0,2271.7207235103374,1.0,2161.0,1078.0
1039,360,255,39.0,36.0,73.0,74.0,4066.752029138321,1.0,5492.0,2727.0
1040,319,255,55.0,36.0,107.0,74.0,6949.084595070766,1.0,7777.0,3872.0
1041,50,255,23.0,36.0,46.0,74.0,10175.399862800821,1.0,4761.0,2393.0
1042,352,255,73.0,36.0,146.0,74.0,4293.576280757935,1.0,3126.0,1567.0
1043,337,255,17.0,36.0,36.0,74.0,3613.53021674159,1.0,5448.0,2701.0
1044,192,255,44.0,36.0,86.0,74.0,10973.2591637245,2.0,9210.0,4592.0
1045,422,255,20.0,36.0,40.0,74.0,8118.315540355,1.0,8664.0,4323.0
1046,714,255,1.0,36.0,1.0,74.0,15531.712407746454,1.0,8564.0,4273.0
1047,327,242,157.0,13.0,320.0,23.0,5741.088680784739,1.0,8612.0,4286.0
1048,997,242,344.0,13.0,695.0,23.0,6236.344529977216,1.0,8654.0,4310.0
1049,298,242,515.0,13.0,967.0,23.0,5255.466085413015,2.0,7302.0,3664.0
1050,255,242,38.0,13.0,74.0,23.0,2085.629229397168,3.0,1136.0,568.0
1051,168,242,80.0,13.0,161.0,23.0,1072.3038140899869,3.0,139.0,69.0
1052,293,242,37.0,13.0,69.0,23.0,4589.409483840144,1.0,7484.0,3726.0
1053,137,242,21.0,13.0,43.0,23.0,3072.6485190427657,1.0,1732.0,869.0
1054,291,242,12.0,13.0,24.0,23.0,3511.9956997101676,1.0,5780.0,2866.0
1055,327,277,157.0,45.0,320.0,91.0,4188.794638475757,1.0,6179.0,3068.0
1056,996,277,105.0,45.0,211.0,91.0,5853.498536923043,1.0,7287.0,3624.0
1057,286,277,57.0,45.0,114.0,91.0,1711.7982552454218,1.0,1111.0,553.0
1058,276,277,62.0,45.0,127.0,91.0,708.9466679550133,5.0,87.0,44.0
1059,300,277,54.0,45.0,108.0,91.0,6184.943491436005,1.0,8586.0,4275.0
1060,317,277,69.0,45.0,137.0,91.0,8600.625223728715,1.0,8741.0,4357.0
1061,953,277,110.0,45.0,220.0,91.0,6853.426679181812,1.0,7198.0,3582.0
1062,167,277,58.0,45.0,117.0,91.0,5953.58409527076,1.0,5429.0,2688.0
1063,25,277,94.0,45.0,188.0,91.0,14087.599684658622,1.0,8262.0,4115.0
1064,330,277,55.0,45.0,110.0,91.0,3396.9879157930804,1.0,4606.0,2282.0
1065,255,277,38.0,45.0,74.0,91.0,2385.302664751153,1.0,1437.0,719.0
1066,349,277,60.0,45.0,119.0,91.0,1706.9910484968345,3.0,820.0,411.0
1067,275,277,55.0,45.0,111.0,91.0,1691.9430985411325,1.0,816.0,407.0
1068,848,277,50.0,45.0,99.0,91.0,2828.6685809816854,5.0,1735.0,869.0
1069,344,277,70.0,45.0,141.0,91.0,983.4196387569426,4.0,312.0,158.0
1070,288,277,67.0,45.0,133.0,91.0,1544.5090150224273,1.0,1080.0,539.0
1071,215,277,51.0,45.0,104.0,91.0,5131.797308661959,1.0,7623.0,3796.0
1072,241,277,25.0,45.0,49.0,91.0,4116.447175646504,1.0,3099.0,1553.0
1073,294,277,18.0,45.0,35.0,91.0,3596.954804286748,1.0,5821.0,2894.0
1074,454,277,24.0,45.0,46.0,91.0,3000.0009683730154,2.0,1719.0,867.0
1075,993,277,9.0,45.0,19.0,91.0,2418.385054572747,1.0,1475.0,740.0
1076,342,277,6.0,45.0,12.0,91.0,558.830469372853,2.0,157.0,79.0
1077,1144,277,10.0,45.0,21.0,91.0,7351.341918498942,1.0,9016.0,4492.0
1078,273,277,17.0,45.0,34.0,91.0,1439.1393312901957,1.0,641.0,321.0
1079,374,277,6.0,45.0,13.0,91.0,4890.29650041873,1.0,6109.0,3043.0
1080,155,277,20.0,45.0,42.0,91.0,8143.04366396789,1.0,4973.0,2493.0
1081,351,277,8.0,45.0,16.0,91.0,1407.5192973737928,1.0,762.0,383.0
1082,449,277,2.0,45.0,4.0,91.0,5647.527841581204,1.0,2424.0,1224.0
1083,123,277,2.0,45.0,4.0,91.0,9825.143555309889,1.0,10644.0,5311.0
1084,125,277,1.0,45.0,2.0,91.0,9463.137385640239,1.0,10605.0,5290.0
1085,327,230,157.0,16.0,320.0,32.0,3536.168944368041,1.0,5119.0,2535.0
1086,997,230,344.0,16.0,695.0,32.0,4022.9323774565405,2.0,5308.0,2630.0
1087,298,230,515.0,16.0,967.0,32.0,3117.4389050627997,1.0,3725.0,1871.0
1088,218,230,61.0,16.0,121.0,32.0,1429.5897137680424,1.0,256.0,130.0
1089,172,230,61.0,16.0,121.0,32.0,3184.484766089146,1.0,1880.0,947.0
1090,335,230,68.0,16.0,136.0,32.0,3389.0731137820526,2.0,5047.0,2500.0
1091,386,230,45.0,16.0,90.0,32.0,6984.097001204397,1.0,7339.0,3655.0
1092,838,230,31.0,16.0,62.0,32.0,8623.264642656914,1.0,4419.0,2223.0
1093,301,230,61.0,16.0,123.0,32.0,4550.0650819038,1.0,5329.0,2642.0
1094,9,230,37.0,16.0,73.0,32.0,12227.69600447892,1.0,4313.0,2170.0
1095,168,230,80.0,16.0,161.0,32.0,1973.1328106854278,2.0,785.0,396.0
1096,293,230,37.0,16.0,69.0,32.0,2383.428402699752,1.0,3510.0,1729.0
1097,283,230,21.0,16.0,41.0,32.0,919.7662205906493,1.0,271.0,134.0
1098,327,171,157.0,6.0,320.0,11.0,5675.121353789215,1.0,8548.0,4253.0
1099,172,171,61.0,6.0,121.0,11.0,631.218437089423,5.0,0.0,0.0
1100,327,167,157.0,59.0,320.0,117.0,6046.905260182456,1.0,8868.0,4415.0
1101,997,167,344.0,59.0,695.0,117.0,6565.685347690111,3.0,8896.0,4433.0
1102,298,167,515.0,59.0,967.0,117.0,5385.899842493628,3.0,7497.0,3763.0
1103,996,167,105.0,59.0,211.0,117.0,6719.233610538965,1.0,8994.0,4482.0
1104,218,167,61.0,59.0,121.0,117.0,2987.110794059645,4.0,2842.0,1388.0
1105,323,167,71.0,59.0,141.0,117.0,8141.099785111405,1.0,8756.0,4363.0
1106,317,167,69.0,59.0,137.0,117.0,8538.701160571958,1.0,8541.0,4257.0
1107,172,167,61.0,59.0,121.0,117.0,1075.3788051570446,9.0,99.0,51.0
1108,953,167,110.0,59.0,220.0,117.0,8624.78555757031,1.0,9922.0,4954.0
1109,301,167,61.0,59.0,123.0,117.0,5436.728173466818,3.0,6747.0,3352.0
1110,9,167,37.0,59.0,73.0,117.0,9227.727730604325,2.0,2799.0,1407.0
1111,27,167,75.0,59.0,151.0,117.0,8321.423605258567,1.0,2724.0,1368.0
1112,138,167,22.0,59.0,44.0,117.0,1476.3507520339497,6.0,534.0,269.0
1113,277,167,46.0,59.0,91.0,117.0,5953.58409527076,1.0,7321.0,3649.0
1114,134,167,57.0,59.0,115.0,117.0,2562.749176226394,1.0,771.0,386.0
1115,168,167,80.0,59.0,161.0,117.0,1142.1319661225791,3.0,219.0,110.0
1116,288,167,67.0,59.0,133.0,117.0,5335.744441668152,4.0,7547.0,3762.0
1117,282,167,24.0,59.0,48.0,117.0,4161.873572884349,1.0,6020.0,2989.0
1118,215,167,51.0,59.0,104.0,117.0,2973.8313890151935,1.0,2583.0,1263.0
1119,136,167,17.0,59.0,34.0,117.0,1720.3812892960418,1.0,589.0,296.0
1120,45,167,55.0,59.0,111.0,117.0,7197.067098074559,1.0,2738.0,1376.0
1121,137,167,21.0,59.0,43.0,117.0,1224.3571340854487,3.0,363.0,182.0
1122,139,167,9.0,59.0,18.0,117.0,2707.4267614094865,1.0,954.0,478.0
1123,207,167,17.0,59.0,34.0,117.0,4244.33334306388,1.0,3577.0,1765.0
1124,140,167,3.0,59.0,6.0,117.0,2490.9300702252162,2.0,862.0,431.0
1125,273,167,17.0,59.0,34.0,117.0,4635.291335663969,2.0,5567.0,2757.0
1126,1023,167,3.0,59.0,6.0,117.0,9495.746769700681,1.0,2880.0,1447.0
1127,327,340,157.0,31.0,320.0,62.0,3192.8534704333883,1.0,4599.0,2276.0
1128,997,340,344.0,31.0,695.0,62.0,3349.011518334292,4.0,4002.0,1978.0
1129,953,340,110.0,31.0,220.0,62.0,5745.151209569754,1.0,6057.0,3011.0
1130,386,340,45.0,31.0,90.0,62.0,5867.916572449032,1.0,6017.0,2992.0
1131,333,340,29.0,31.0,57.0,62.0,1835.2202237057102,1.0,2050.0,1029.0
1132,349,340,60.0,31.0,119.0,62.0,2106.7349397595813,1.0,1159.0,580.0
1133,344,340,70.0,31.0,141.0,62.0,878.7414822125196,4.0,181.0,92.0
1134,288,340,67.0,31.0,133.0,62.0,912.9945394802355,4.0,342.0,171.0
1135,147,340,20.0,31.0,41.0,62.0,8860.247829109843,1.0,6991.0,3473.0
1136,352,340,73.0,31.0,146.0,62.0,2090.991993053222,2.0,1306.0,655.0
1137,952,340,12.0,31.0,23.0,62.0,1422.148174879099,1.0,823.0,413.0
1138,331,340,14.0,31.0,29.0,62.0,2172.4368100075862,1.0,3121.0,1534.0
1139,847,340,16.0,31.0,33.0,62.0,3890.701947906694,1.0,2895.0,1450.0
1140,356,340,6.0,31.0,13.0,62.0,1291.265918350751,2.0,788.0,393.0
1141,466,340,2.0,31.0,4.0,62.0,5456.762238828312,2.0,1877.0,951.0
1142,358,340,5.0,31.0,10.0,62.0,875.4608596323147,1.0,372.0,186.0
1143,982,340,2.0,31.0,4.0,62.0,6825.012403648562,1.0,2680.0,1355.0
1144,563,340,1.0,31.0,2.0,62.0,12956.032432525306,1.0,6589.0,3282.0
1145,467,340,1.0,31.0,2.0,62.0,5759.991468322494,1.0,1886.0,956.0
1146,327,322,157.0,141.0,320.0,279.0,1677.7337517760634,1.0,2363.0,1152.0
1147,997,322,344.0,141.0,695.0,279.0,1814.882781174248,22.0,1889.0,918.0
1148,298,322,515.0,141.0,967.0,279.0,1351.8810974244543,24.0,1227.0,622.0
1149,996,322,105.0,141.0,211.0,279.0,684.0998736764577,24.0,0.0,0.0
1150,276,322,62.0,141.0,127.0,279.0,5483.282487518325,1.0,6833.0,3399.0
1151,323,322,71.0,141.0,141.0,279.0,2388.8705294637357,1.0,1209.0,605.0
1152,459,322,35.0,141.0,71.0,279.0,7758.452817490782,1.0,6934.0,3453.0
1153,335,322,68.0,141.0,136.0,279.0,3842.1760506257465,4.0,5710.0,2832.0
1154,388,322,24.0,141.0,48.0,279.0,2548.3511157529797,1.0,1150.0,577.0
1155,295,322,17.0,141.0,36.0,279.0,2396.4608471362,1.0,3514.0,1729.0
1156,27,322,75.0,141.0,151.0,279.0,12794.4392582277,2.0,6610.0,3285.0
1157,28,322,9.0,141.0,18.0,279.0,12867.70176318176,2.0,5567.0,2795.0
1158,255,322,38.0,141.0,74.0,279.0,5392.202912681879,1.0,7213.0,3590.0
1159,304,322,34.0,141.0,67.0,279.0,5821.907715500638,2.0,1463.0,730.0
1160,848,322,50.0,141.0,99.0,279.0,5708.533796246679,1.0,7316.0,3643.0
1161,289,322,47.0,141.0,94.0,279.0,3544.03984535563,1.0,5364.0,2658.0
1162,354,322,28.0,141.0,57.0,279.0,7213.260721037894,2.0,6830.0,3403.0
1163,215,322,51.0,141.0,104.0,279.0,3111.097018965382,2.0,2759.0,1351.0
1164,217,322,12.0,141.0,24.0,279.0,3782.7449633801166,1.0,4734.0,2342.0
1165,147,322,20.0,141.0,41.0,279.0,9223.59291102138,1.0,7572.0,3768.0
1166,55,322,34.0,141.0,68.0,279.0,13300.910476776528,1.0,7114.0,3537.0
1167,320,322,44.0,141.0,90.0,279.0,1122.3974707200907,2.0,336.0,168.0
1168,241,322,25.0,141.0,49.0,279.0,5726.932682473394,3.0,7273.0,3616.0
1169,352,322,73.0,141.0,146.0,279.0,6754.455289192433,1.0,6852.0,3412.0
1170,45,322,55.0,141.0,111.0,279.0,11042.551512912412,1.0,5424.0,2723.0
1171,336,322,39.0,141.0,78.0,279.0,4330.790797995866,1.0,6063.0,3011.0
1172,952,322,12.0,141.0,23.0,279.0,4070.633383133926,1.0,5875.0,2916.0
1173,852,322,11.0,141.0,21.0,279.0,8522.824851881101,1.0,7077.0,3518.0
1174,88,322,15.0,141.0,30.0,279.0,8925.972772244579,1.0,6993.0,3478.0
1175,350,322,11.0,141.0,22.0,279.0,7248.133092804907,1.0,7075.0,3526.0
1176,17,322,31.0,141.0,62.0,279.0,14023.868504925329,1.0,7070.0,3515.0
1177,377,322,5.0,141.0,10.0,279.0,4407.815729020106,3.0,4425.0,2195.0
1178,458,322,17.0,141.0,37.0,279.0,7714.549743983656,3.0,7102.0,3536.0
1179,274,322,11.0,141.0,22.0,279.0,5820.3504420556,1.0,7335.0,3653.0
1180,143,322,15.0,141.0,32.0,279.0,6811.0676383042255,1.0,6137.0,3044.0
1181,271,322,23.0,141.0,46.0,279.0,6071.22426039835,2.0,6854.0,3412.0
1182,455,322,13.0,141.0,27.0,279.0,7149.82717546378,1.0,6870.0,3421.0
1183,1144,322,10.0,141.0,21.0,279.0,1838.3207719693942,2.0,709.0,355.0
1184,318,322,25.0,141.0,52.0,279.0,1989.2411016346732,2.0,1096.0,547.0
1185,273,322,17.0,141.0,34.0,279.0,5735.345725363335,1.0,7164.0,3568.0
1186,346,322,5.0,141.0,10.0,279.0,6326.104936568319,2.0,6861.0,3416.0
1187,86,322,17.0,141.0,34.0,279.0,10341.87517037646,1.0,7324.0,3643.0
1188,302,322,11.0,141.0,22.0,279.0,3100.6360408729806,1.0,1280.0,641.0
1189,324,322,7.0,141.0,15.0,279.0,1557.7965113162181,1.0,610.0,305.0
1190,836,322,3.0,141.0,6.0,279.0,9536.600037763223,1.0,5235.0,2632.0
1191,678,322,2.0,141.0,4.0,279.0,11195.1530010455,1.0,6487.0,3232.0
1192,382,322,3.0,141.0,6.0,279.0,4658.190956415623,1.0,4124.0,2046.0
1193,367,322,2.0,141.0,6.0,279.0,4101.4754554146775,1.0,5922.0,2941.0
1194,434,322,2.0,141.0,4.0,279.0,6218.570325754684,1.0,6580.0,3278.0
1195,452,322,5.0,141.0,10.0,279.0,7652.0634670292275,1.0,6870.0,3423.0
1196,1049,322,1.0,141.0,3.0,279.0,7881.207195479271,1.0,3218.0,1617.0
1197,679,322,1.0,141.0,2.0,279.0,11378.162071072325,1.0,6524.0,3250.0
1198,451,322,1.0,141.0,2.0,279.0,7913.709944795505,1.0,6887.0,3431.0
1199,150,322,1.0,141.0,2.0,279.0,7806.695079839851,1.0,7396.0,3678.0
1200,853,322,2.0,141.0,4.0,279.0,7358.571158976208,1.0,6645.0,3302.0
1201,327,335,157.0,68.0,320.0,136.0,2171.934259293199,1.0,2870.0,1409.0
1202,298,335,515.0,68.0,967.0,136.0,2655.9150423319306,1.0,2933.0,1477.0
1203,322,335,138.0,68.0,279.0,136.0,3842.1760506257465,4.0,4892.0,2422.0
1204,996,335,105.0,68.0,211.0,136.0,3802.572781247699,1.0,4736.0,2347.0
1205,366,335,14.0,68.0,28.0,136.0,1062.3287463372176,8.0,229.0,115.0
1206,386,335,45.0,68.0,90.0,136.0,4694.708856799871,1.0,4654.0,2312.0
1207,301,335,61.0,68.0,123.0,136.0,5207.378592076597,1.0,6395.0,3176.0
1208,330,335,55.0,68.0,110.0,136.0,1101.9468864821365,1.0,162.0,81.0
1209,255,335,38.0,68.0,74.0,136.0,3542.51727769725,4.0,2844.0,1425.0
1210,275,335,55.0,68.0,111.0,136.0,3001.693250589608,2.0,2173.0,1084.0
1211,848,335,50.0,68.0,99.0,136.0,4045.312335501441,2.0,3223.0,1616.0
1212,289,335,47.0,68.0,94.0,136.0,776.8323739711599,1.0,202.0,98.0
1213,293,335,37.0,68.0,69.0,136.0,1325.1998376856002,1.0,552.0,275.0
1214,360,335,39.0,68.0,73.0,136.0,1289.6497997184574,1.0,581.0,294.0
1215,215,335,51.0,68.0,104.0,136.0,4485.379414734092,4.0,6500.0,3230.0
1216,363,335,31.0,68.0,65.0,136.0,1798.004256830932,1.0,564.0,283.0
1217,136,335,17.0,68.0,34.0,136.0,6810.107784680785,1.0,8111.0,4043.0
1218,352,335,73.0,68.0,146.0,136.0,2915.4719076066417,2.0,1825.0,917.0
1219,336,335,39.0,68.0,78.0,136.0,632.3915930666694,2.0,157.0,80.0
1220,952,335,12.0,68.0,23.0,136.0,517.8442002633495,4.0,12.0,6.0
1221,290,335,21.0,68.0,41.0,136.0,1876.3494022681502,1.0,955.0,474.0
1222,271,335,23.0,68.0,46.0,136.0,2625.144062705124,1.0,2085.0,1043.0
1223,847,335,16.0,68.0,33.0,136.0,4553.0173908102715,1.0,3569.0,1789.0
1224,258,335,19.0,68.0,39.0,136.0,6611.594575112808,1.0,5752.0,2850.0
1225,523,335,6.0,68.0,12.0,136.0,7364.090667906462,1.0,5104.0,2539.0
1226,342,335,6.0,68.0,12.0,136.0,2277.781686979986,1.0,1834.0,919.0
1227,230,335,16.0,68.0,32.0,136.0,3389.0731137820526,2.0,3979.0,1959.0
1228,278,335,5.0,68.0,10.0,136.0,1822.4983568742475,1.0,1548.0,775.0
1229,395,335,14.0,68.0,28.0,136.0,1543.5893582045837,1.0,1149.0,575.0
1230,332,335,4.0,68.0,8.0,136.0,1215.3333021772423,1.0,311.0,156.0
1231,254,335,8.0,68.0,16.0,136.0,3961.4367156844633,1.0,3366.0,1687.0
1232,153,335,10.0,68.0,20.0,136.0,9728.059601885956,1.0,7721.0,3843.0
1233,364,335,3.0,68.0,6.0,136.0,1507.7997892716935,2.0,362.0,182.0
1234,283,335,21.0,68.0,41.0,136.0,2478.5716759686425,1.0,2045.0,1020.0
1235,419,335,25.0,68.0,51.0,136.0,6245.748411942934,1.0,5048.0,2510.0
1236,371,335,10.0,68.0,21.0,136.0,2383.2881305647866,1.0,673.0,337.0
1237,361,335,2.0,68.0,4.0,136.0,2664.407499663715,1.0,1831.0,920.0
1238,345,335,8.0,68.0,16.0,136.0,2383.8795125288357,1.0,1914.0,960.0
1239,972,335,1.0,68.0,2.0,136.0,8429.078664217679,1.0,2023.0,1025.0
1240,119,335,2.0,68.0,5.0,136.0,12041.148604472333,1.0,10100.0,5036.0
1241,439,335,2.0,68.0,4.0,136.0,3519.2211382370156,1.0,1665.0,842.0
1242,334,335,2.0,68.0,4.0,136.0,397.64218688194484,1.0,29.0,14.0
1243,502,335,4.0,68.0,8.0,136.0,5013.38405204232,1.0,1789.0,907.0
1244,327,288,157.0,66.0,320.0,133.0,2691.853349063511,1.0,3277.0,1614.0
1245,997,288,344.0,66.0,695.0,133.0,2971.562895870774,3.0,3613.0,1783.0
1246,298,288,515.0,66.0,967.0,133.0,2836.5038212855543,2.0,3147.0,1583.0
1247,996,288,105.0,66.0,211.0,133.0,4340.513399561624,1.0,5359.0,2659.0
1248,286,288,57.0,66.0,114.0,133.0,601.1700562716821,6.0,33.0,16.0
1249,317,288,69.0,66.0,137.0,133.0,7083.045086549518,1.0,6154.0,3056.0
1250,167,288,58.0,66.0,117.0,133.0,5335.744441668152,3.0,3813.0,1912.0
1251,366,288,14.0,66.0,28.0,133.0,2225.8213596296205,1.0,1265.0,636.0
1252,349,288,60.0,66.0,119.0,133.0,2941.134620724971,1.0,1797.0,904.0
1253,275,288,55.0,66.0,111.0,133.0,1737.64901219143,1.0,946.0,472.0
1254,289,288,47.0,66.0,94.0,133.0,768.7115465478722,5.0,69.0,32.0
1255,163,288,30.0,66.0,59.0,133.0,4348.466623944659,1.0,3155.0,1586.0
1256,344,288,70.0,66.0,141.0,133.0,1746.9535463608431,1.0,1188.0,595.0
1257,52,288,26.0,66.0,54.0,133.0,12713.033701294393,1.0,7383.0,3673.0
1258,293,288,37.0,66.0,69.0,133.0,1234.170450806983,2.0,347.0,174.0
1259,340,288,31.0,66.0,62.0,133.0,912.9945394802355,3.0,432.0,218.0
1260,279,288,26.0,66.0,52.0,133.0,781.2483147417203,5.0,165.0,84.0
1261,282,288,24.0,66.0,48.0,133.0,1227.40691267582,1.0,510.0,253.0
1262,147,288,20.0,66.0,41.0,133.0,8140.76588094553,1.0,5133.0,2575.0
1263,136,288,17.0,66.0,34.0,133.0,5951.527973092155,2.0,5987.0,2972.0
1264,272,288,11.0,66.0,23.0,133.0,1774.3100575141762,1.0,1047.0,524.0
1265,213,288,12.0,66.0,24.0,133.0,4008.5579051863147,1.0,5474.0,2717.0
1266,336,288,39.0,66.0,78.0,133.0,901.0583443342988,1.0,399.0,201.0
1267,290,288,21.0,66.0,41.0,133.0,1204.0443824364968,1.0,498.0,246.0
1268,17,288,31.0,66.0,62.0,133.0,14014.84258058471,1.0,6937.0,3449.0
1269,274,288,11.0,66.0,22.0,133.0,2209.2635089325186,1.0,1199.0,599.0
1270,443,288,8.0,66.0,16.0,133.0,3885.1438604137293,1.0,2454.0,1235.0
1271,326,288,6.0,66.0,12.0,133.0,3749.2608538312625,1.0,4683.0,2323.0
1272,991,288,6.0,66.0,12.0,133.0,1035.9422206777008,2.0,549.0,275.0
1273,1065,288,4.0,66.0,8.0,133.0,13938.409907317107,2.0,9506.0,4740.0
1274,243,288,6.0,66.0,13.0,133.0,4373.193582477393,2.0,2727.0,1369.0
1275,773,288,2.0,66.0,4.0,133.0,13679.009416760824,2.0,6884.0,3433.0
1276,844,288,3.0,66.0,6.0,133.0,1970.5171984153465,1.0,1809.0,907.0
1277,59,288,12.0,66.0,24.0,133.0,12070.126090753662,1.0,6743.0,3355.0
1278,7,288,4.0,66.0,8.0,133.0,15565.865581404649,1.0,7607.0,3785.0
1279,253,288,3.0,66.0,6.0,133.0,3006.9514404910506,1.0,1769.0,886.0
1280,341,288,3.0,66.0,6.0,133.0,1330.7697107614772,1.0,846.0,426.0
1281,575,288,4.0,66.0,8.0,133.0,8462.290011728448,1.0,6211.0,3095.0
1282,585,288,2.0,66.0,4.0,133.0,6928.273338944482,1.0,4367.0,2203.0
1283,236,288,2.0,66.0,4.0,133.0,2242.6230822077823,1.0,1595.0,797.0
1284,327,282,157.0,24.0,320.0,48.0,3262.526542611847,1.0,4679.0,2316.0
1285,997,282,344.0,24.0,695.0,48.0,3671.01281422624,5.0,4842.0,2398.0
1286,298,282,515.0,24.0,967.0,48.0,3102.0267733385444,2.0,3602.0,1810.0
1287,286,282,57.0,24.0,114.0,48.0,629.7596456010909,4.0,166.0,82.0
1288,167,282,58.0,24.0,117.0,48.0,4161.873572884349,1.0,2573.0,1291.0
1289,386,282,45.0,24.0,90.0,48.0,6610.759131157814,1.0,6951.0,3459.0
1290,301,282,61.0,24.0,123.0,48.0,5084.700807945285,1.0,6092.0,3024.0
1291,349,282,60.0,24.0,119.0,48.0,3678.2813448524616,1.0,2619.0,1316.0
1292,288,282,67.0,24.0,133.0,48.0,1227.40691267582,2.0,552.0,276.0
1293,55,282,34.0,24.0,68.0,48.0,11878.770631887684,1.0,4764.0,2393.0
1294,88,282,15.0,24.0,30.0,48.0,7585.662453079799,1.0,4492.0,2256.0
1295,59,282,12.0,24.0,24.0,48.0,10855.49575873223,1.0,4694.0,2359.0
1296,285,282,7.0,24.0,14.0,48.0,512.459274192169,1.0,126.0,63.0
1297,355,282,5.0,24.0,10.0,48.0,3999.809069587392,1.0,3071.0,1541.0
1298,373,282,1.0,24.0,2.0,48.0,5492.656408264818,1.0,6748.0,3364.0
1299,327,456,157.0,20.0,320.0,41.0,5819.076390017757,1.0,8658.0,4310.0
1300,997,456,344.0,20.0,695.0,41.0,5765.084575998239,1.0,7953.0,3957.0
1301,298,456,515.0,20.0,967.0,41.0,6343.524259990665,3.0,8784.0,4411.0
1302,317,456,69.0,20.0,137.0,41.0,9959.212013452034,1.0,10521.0,5252.0
1303,134,456,57.0,20.0,115.0,41.0,10760.542140146228,1.0,12005.0,5993.0
1304,998,456,46.0,20.0,93.0,41.0,10032.524204753756,1.0,10871.0,5428.0
1305,168,456,80.0,20.0,161.0,41.0,7848.049092370113,1.0,9714.0,4845.0
1306,319,456,55.0,20.0,107.0,41.0,9432.596893066655,2.0,10792.0,5389.0
1307,352,456,73.0,20.0,146.0,41.0,1127.5611071077885,2.0,414.0,209.0
1308,336,456,39.0,20.0,78.0,41.0,3346.984364252247,2.0,5186.0,2568.0
1309,992,456,29.0,20.0,59.0,41.0,1374.11217064342,1.0,754.0,378.0
1310,67,456,16.0,20.0,32.0,41.0,14044.030006370156,2.0,11965.0,5973.0
1311,339,456,21.0,20.0,44.0,41.0,2918.5844290863984,1.0,3020.0,1510.0
1312,419,456,25.0,20.0,51.0,41.0,8601.267052511117,1.0,7935.0,3956.0
1313,327,624,157.0,1.0,320.0,2.0,10912.202030309869,1.0,11189.0,5588.0
1314,327,477,157.0,20.0,320.0,41.0,6283.129969060218,1.0,9279.0,4626.0
1315,298,477,515.0,20.0,967.0,41.0,6771.5510276507075,5.0,9045.0,4543.0
1316,996,477,105.0,20.0,211.0,41.0,7857.329460507087,1.0,10192.0,5088.0
1317,300,477,54.0,20.0,108.0,41.0,8748.04022577918,1.0,10972.0,5477.0
1318,386,477,45.0,20.0,90.0,41.0,7949.612886229469,1.0,8819.0,4399.0
1319,388,477,24.0,20.0,48.0,41.0,8572.419038768663,1.0,10033.0,5006.0
1320,25,477,94.0,20.0,188.0,41.0,17179.765461751074,1.0,11845.0,5912.0
1321,330,477,55.0,20.0,110.0,41.0,5016.421994350563,2.0,7838.0,3902.0
1322,92,477,16.0,20.0,32.0,41.0,12497.738892747047,1.0,12090.0,6035.0
1323,349,477,60.0,20.0,119.0,41.0,1458.6055366037403,1.0,612.0,308.0
1324,54,477,48.0,20.0,96.0,41.0,16173.784214811258,1.0,11832.0,5907.0
1325,352,477,73.0,20.0,146.0,41.0,1319.9138726872873,2.0,648.0,325.0
1326,992,477,29.0,20.0,59.0,41.0,1646.6147645991853,2.0,917.0,456.0
1327,327,459,157.0,36.0,320.0,71.0,6104.110955184622,1.0,9108.0,4536.0
1328,997,459,344.0,36.0,695.0,71.0,5966.573580090326,2.0,8166.0,4066.0
1329,298,459,515.0,36.0,967.0,71.0,6710.771230556966,3.0,8960.0,4500.0
1330,322,459,138.0,36.0,279.0,71.0,7758.452817490782,1.0,10217.0,5097.0
1331,996,459,105.0,36.0,211.0,71.0,7540.554407873255,1.0,9937.0,4958.0
