,zat_origen,zat_destino,Origin Trips,Destination Trips,Org Nodal Strength,Dest Nodal Strength,distance,Trips,s_ij
34,167.0,87.0,69.0,80.0,137.0,160.0,3701.0641573057237,1.0,3334.0
35,89.0,87.0,20.0,80.0,41.0,160.0,1722.043368247573,2.0,1318.0
36,847.0,87.0,58.0,80.0,117.0,160.0,5961.0731779469825,1.0,4271.0
37,82.0,87.0,33.0,80.0,67.0,160.0,1240.590172071968,1.0,265.0
38,93.0,87.0,27.0,80.0,57.0,160.0,2844.0483155179295,1.0,1803.0
39,75.0,87.0,14.0,80.0,28.0,160.0,1199.214025055685,1.0,163.0
40,255.0,87.0,19.0,80.0,37.0,160.0,6932.260853572713,1.0,5047.0
41,141.0,87.0,44.0,80.0,90.0,160.0,2499.2090753760167,1.0,2184.0
42,258.0,87.0,40.0,80.0,80.0,160.0,3706.6493550106625,2.0,2754.0
43,152.0,87.0,38.0,80.0,75.0,160.0,2312.098215080369,1.0,938.0
44,271.0,87.0,28.0,80.0,55.0,160.0,9393.926588252645,1.0,5003.0
45,172.0,87.0,12.0,80.0,25.0,160.0,4177.937707971162,4.0,3642.0
46,143.0,87.0,73.0,80.0,145.0,160.0,2787.4698018994704,1.0,2663.0
47,477.0,87.0,17.0,80.0,34.0,160.0,12336.192176842638,1.0,5104.0
48,161.0,87.0,12.0,80.0,24.0,160.0,4848.875490658541,1.0,2072.0
49,67.0,87.0,31.0,80.0,66.0,160.0,2734.816100474685,1.0,1200.0
50,153.0,87.0,26.0,80.0,49.0,160.0,1563.1957925798015,1.0,482.0
51,165.0,87.0,16.0,80.0,34.0,160.0,3724.696091938948,1.0,3171.0
52,433.0,87.0,5.0,80.0,10.0,160.0,12599.486936644917,3.0,5523.0
53,76.0,87.0,12.0,80.0,24.0,160.0,816.9537186290642,3.0,66.0
54,71.0,87.0,18.0,80.0,36.0,160.0,1238.221446367728,3.0,301.0
55,276.0,87.0,21.0,80.0,42.0,160.0,8603.818791172782,1.0,5207.0
56,70.0,87.0,5.0,80.0,10.0,160.0,1882.967652243414,2.0,493.0
57,456.0,87.0,10.0,80.0,19.0,160.0,12318.021214059849,1.0,5143.0
58,168.0,87.0,14.0,80.0,28.0,160.0,4713.707539599481,1.0,4175.0
59,85.0,87.0,8.0,80.0,16.0,160.0,1639.2964446790706,2.0,469.0
60,947.0,87.0,2.0,80.0,4.0,160.0,21273.564270340565,2.0,5869.0
61,180.0,87.0,2.0,80.0,4.0,160.0,5907.710857580062,1.0,4699.0
62,992.0,87.0,7.0,80.0,14.0,160.0,11011.975802171215,1.0,5333.0
63,277.0,87.0,5.0,80.0,10.0,160.0,9306.760373578787,1.0,5074.0
64,245.0,87.0,13.0,80.0,28.0,160.0,5376.821531301055,1.0,3876.0
65,254.0,87.0,8.0,80.0,16.0,160.0,6357.4684923297145,1.0,4928.0
66,73.0,87.0,6.0,80.0,12.0,160.0,1781.4942734624021,1.0,278.0
67,278.0,87.0,3.0,80.0,6.0,160.0,9242.995390911037,1.0,5330.0
68,1047.0,87.0,4.0,80.0,8.0,160.0,11529.859169404375,1.0,1744.0
69,320.0,87.0,4.0,80.0,8.0,160.0,9651.919398616927,1.0,5714.0
70,1043.0,87.0,4.0,80.0,8.0,160.0,9695.25452631935,1.0,1540.0
71,72.0,87.0,5.0,80.0,10.0,160.0,2303.174358477051,1.0,409.0
72,335.0,87.0,2.0,80.0,4.0,160.0,10073.781093165315,1.0,5491.0
73,756.0,87.0,1.0,80.0,2.0,160.0,25308.29394678299,1.0,5574.0
74,444.0,87.0,2.0,80.0,4.0,160.0,13128.159007227729,1.0,5555.0
75,446.0,87.0,2.0,80.0,4.0,160.0,13824.29905278445,1.0,5559.0
76,88.0,140.0,99.0,138.0,196.0,276.0,1267.7911699927593,5.0,319.0
77,86.0,140.0,97.0,138.0,193.0,276.0,3227.8703541204445,1.0,1229.0
78,147.0,140.0,55.0,138.0,108.0,276.0,2515.7986846949448,6.0,1757.0
79,322.0,140.0,80.0,138.0,160.0,276.0,7670.550314786885,1.0,4101.0
80,155.0,140.0,23.0,138.0,47.0,276.0,3787.7700158248313,1.0,2189.0
81,853.0,140.0,133.0,138.0,264.0,276.0,412.2218279736604,7.0,90.0
82,997.0,140.0,63.0,138.0,124.0,276.0,8560.410988040321,5.0,4322.0
83,327.0,140.0,17.0,138.0,34.0,276.0,8050.9833304616695,1.0,4376.0
84,134.0,140.0,57.0,138.0,114.0,276.0,2090.00942142888,2.0,1102.0
85,87.0,140.0,80.0,138.0,160.0,276.0,2140.2053116404563,3.0,1009.0
86,95.0,140.0,24.0,138.0,52.0,276.0,1746.6691658407917,3.0,464.0
87,259.0,140.0,28.0,138.0,56.0,276.0,3178.7275588925627,2.0,2253.0
88,167.0,140.0,69.0,138.0,137.0,276.0,2493.6944847147556,5.0,1665.0
89,89.0,140.0,20.0,138.0,41.0,276.0,963.8464114378273,5.0,225.0
90,304.0,140.0,27.0,138.0,50.0,276.0,9195.889463962456,5.0,2557.0
91,146.0,140.0,37.0,138.0,74.0,276.0,932.321986615587,5.0,321.0
92,141.0,140.0,44.0,138.0,90.0,276.0,781.5230776356223,1.0,607.0
93,258.0,140.0,40.0,138.0,80.0,276.0,3369.3363213037132,4.0,2422.0
94,163.0,140.0,48.0,138.0,96.0,276.0,3795.560926283464,4.0,2600.0
95,152.0,140.0,38.0,138.0,75.0,276.0,3123.467135548707,1.0,2346.0
96,151.0,140.0,11.0,138.0,22.0,276.0,3228.221539594757,1.0,2399.0
97,172.0,140.0,12.0,138.0,25.0,276.0,2450.081981578096,1.0,1754.0
98,143.0,140.0,73.0,138.0,145.0,276.0,1521.9237176263223,2.0,972.0
99,161.0,140.0,12.0,138.0,24.0,276.0,5620.984149045712,1.0,3244.0
100,850.0,140.0,11.0,138.0,22.0,276.0,2196.6021709654397,1.0,1678.0
101,275.0,140.0,20.0,138.0,39.0,276.0,6764.285487289853,1.0,4188.0
102,145.0,140.0,16.0,138.0,31.0,276.0,1295.6541200725703,3.0,781.0
103,852.0,140.0,13.0,138.0,26.0,276.0,1598.3321525358651,2.0,942.0
104,153.0,140.0,26.0,138.0,49.0,276.0,3220.7411685649113,2.0,1921.0
105,253.0,140.0,11.0,138.0,22.0,276.0,5872.284213665947,1.0,3846.0
106,273.0,140.0,6.0,138.0,12.0,276.0,7123.881610250543,3.0,4225.0
107,165.0,140.0,16.0,138.0,34.0,276.0,3041.8379408378114,1.0,2297.0
108,144.0,140.0,21.0,138.0,42.0,276.0,1868.402612393615,3.0,1353.0
109,276.0,140.0,21.0,138.0,42.0,276.0,7738.599344931285,2.0,4281.0
110,851.0,140.0,15.0,138.0,28.0,276.0,1841.068578021614,1.0,1312.0
111,60.0,140.0,21.0,138.0,42.0,276.0,4510.134529828811,2.0,1729.0
112,69.0,140.0,11.0,138.0,23.0,276.0,2385.5978722889004,1.0,1000.0
113,52.0,140.0,7.0,138.0,14.0,276.0,4987.219831851192,1.0,1763.0
114,456.0,140.0,10.0,138.0,19.0,276.0,11480.087152378428,1.0,4521.0
115,241.0,140.0,12.0,138.0,24.0,276.0,4391.975156753904,1.0,3157.0
116,287.0,140.0,8.0,138.0,15.0,276.0,7540.941579476859,1.0,4468.0
117,261.0,140.0,11.0,138.0,21.0,276.0,3798.6164328434566,1.0,2524.0
118,374.0,140.0,3.0,138.0,6.0,276.0,10949.260953276853,2.0,4517.0
119,384.0,140.0,6.0,138.0,11.0,276.0,10311.962664897643,1.0,4469.0
120,107.0,140.0,4.0,138.0,8.0,276.0,5134.962486661593,2.0,1312.0
121,135.0,140.0,13.0,138.0,26.0,276.0,2286.417587527716,2.0,1419.0
122,457.0,140.0,6.0,138.0,12.0,276.0,11769.050040486807,2.0,4745.0
123,203.0,140.0,4.0,138.0,8.0,276.0,5210.421091137186,1.0,2459.0
124,362.0,140.0,3.0,138.0,6.0,276.0,10854.625355331593,1.0,4599.0
125,345.0,140.0,7.0,138.0,14.0,276.0,9645.447687513302,1.0,4399.0
126,218.0,140.0,5.0,138.0,9.0,276.0,5065.813862377198,1.0,3813.0
127,351.0,140.0,10.0,138.0,20.0,276.0,9852.888105928345,1.0,4391.0
128,257.0,140.0,6.0,138.0,12.0,276.0,3704.9612018160055,1.0,2602.0
129,535.0,140.0,2.0,138.0,4.0,276.0,16135.717492446318,1.0,4526.0
130,368.0,140.0,3.0,138.0,6.0,276.0,10104.787528086366,1.0,4480.0
131,126.0,140.0,2.0,138.0,4.0,276.0,3849.8296659041976,1.0,1145.0
132,18.0,140.0,2.0,138.0,4.0,276.0,6864.8013622969365,1.0,2044.0
133,131.0,140.0,3.0,138.0,6.0,276.0,3376.366113074766,1.0,1336.0
134,213.0,140.0,2.0,138.0,4.0,276.0,5378.501167147439,1.0,3667.0
135,300.0,140.0,3.0,138.0,7.0,276.0,6577.377422601782,1.0,3905.0
136,239.0,140.0,4.0,138.0,8.0,276.0,5883.141373686424,1.0,3923.0
137,187.0,140.0,2.0,138.0,4.0,276.0,6287.595424139777,1.0,1974.0
138,335.0,140.0,2.0,138.0,4.0,276.0,8761.199003397074,1.0,4461.0
139,993.0,140.0,3.0,138.0,6.0,276.0,10835.103180042594,1.0,4528.0
140,1048.0,140.0,1.0,138.0,3.0,276.0,6122.7185882770455,1.0,1370.0
141,365.0,140.0,1.0,138.0,2.0,276.0,9559.225465888218,1.0,4494.0
142,197.0,140.0,1.0,138.0,1.0,276.0,7383.732032193175,1.0,2210.0
143,216.0,140.0,1.0,138.0,2.0,276.0,4219.823349047186,1.0,3289.0
144,92.0,140.0,2.0,138.0,5.0,276.0,1213.843294295308,1.0,415.0
145,517.0,140.0,1.0,138.0,2.0,276.0,14256.909821897165,1.0,4532.0
146,506.0,140.0,1.0,138.0,2.0,276.0,12920.777019351191,1.0,4600.0
147,344.0,140.0,4.0,138.0,8.0,276.0,9248.399952789156,1.0,4384.0
148,338.0,140.0,1.0,138.0,2.0,276.0,9203.080542032954,1.0,4541.0
149,412.0,140.0,1.0,138.0,2.0,276.0,13400.28588795787,1.0,4398.0
150,429.0,140.0,1.0,138.0,2.0,276.0,12755.389902168741,1.0,4596.0
151,426.0,140.0,1.0,138.0,2.0,276.0,12333.925813167078,1.0,4526.0
152,88.0,146.0,99.0,37.0,196.0,74.0,1077.9148351267183,5.0,41.0
153,86.0,146.0,97.0,37.0,193.0,74.0,2410.3997280132494,2.0,921.0
154,322.0,146.0,80.0,37.0,160.0,74.0,8110.661797120781,1.0,4576.0
155,853.0,146.0,133.0,37.0,264.0,74.0,917.9803787468416,2.0,366.0
156,142.0,146.0,42.0,37.0,84.0,74.0,1524.4584747980066,1.0,1223.0
157,139.0,146.0,99.0,37.0,196.0,74.0,1873.9018456821161,1.0,1309.0
158,140.0,146.0,138.0,37.0,276.0,74.0,932.321986615587,4.0,381.0
159,178.0,146.0,20.0,37.0,40.0,74.0,3724.9123032476455,1.0,2090.0
160,87.0,146.0,80.0,37.0,160.0,74.0,1454.59315778213,1.0,678.0
161,259.0,146.0,28.0,37.0,56.0,74.0,2500.715178103942,1.0,1404.0
162,847.0,146.0,58.0,37.0,117.0,74.0,4956.538742257187,2.0,2950.0
163,242.0,146.0,17.0,37.0,35.0,74.0,3853.7490843334194,1.0,2445.0
164,850.0,146.0,11.0,37.0,22.0,74.0,1559.8984920419389,1.0,827.0
165,275.0,146.0,20.0,37.0,39.0,74.0,6542.986641948468,1.0,3930.0
166,145.0,146.0,16.0,37.0,31.0,74.0,730.2414085941529,1.0,70.0
167,66.0,146.0,20.0,37.0,41.0,74.0,3792.510376119296,1.0,1861.0
168,71.0,146.0,18.0,37.0,36.0,74.0,2154.1166376603073,1.0,980.0
169,1036.0,146.0,10.0,37.0,20.0,74.0,10365.18522111988,1.0,2369.0
170,302.0,146.0,6.0,37.0,12.0,74.0,7676.091115621416,1.0,4181.0
171,279.0,146.0,7.0,37.0,14.0,74.0,7769.896046616091,1.0,4080.0
172,345.0,146.0,7.0,37.0,14.0,74.0,9452.535887426584,1.0,4211.0
173,149.0,146.0,3.0,37.0,6.0,74.0,1774.7785383530795,1.0,799.0
174,148.0,146.0,5.0,37.0,11.0,74.0,1678.6370704482897,1.0,535.0
175,25.0,146.0,4.0,37.0,10.0,74.0,5852.69124445266,1.0,2109.0
176,625.0,146.0,1.0,37.0,2.0,74.0,18731.599502761692,1.0,4891.0
177,985.0,146.0,1.0,37.0,2.0,74.0,14662.883396467938,1.0,4903.0
178,122.0,146.0,1.0,37.0,2.0,74.0,5749.339909763332,1.0,2635.0
179,88.0,75.0,99.0,14.0,196.0,28.0,1750.1264498034575,4.0,959.0
180,86.0,75.0,97.0,14.0,193.0,28.0,1499.9567118456423,1.0,450.0
181,853.0,75.0,133.0,14.0,264.0,28.0,3277.7334057750454,1.0,2952.0
182,87.0,75.0,80.0,14.0,160.0,28.0,1199.214025055685,1.0,547.0
183,167.0,75.0,69.0,14.0,137.0,28.0,4876.761941457766,1.0,4509.0
184,82.0,75.0,33.0,14.0,67.0,28.0,840.1016945963028,5.0,217.0
185,351.0,75.0,10.0,14.0,20.0,28.0,11872.200976601203,1.0,6039.0
186,88.0,29.0,99.0,12.0,196.0,22.0,5106.304108607367,4.0,4122.0
187,140.0,29.0,138.0,12.0,276.0,22.0,5651.015479212586,1.0,4566.0
188,290.0,29.0,76.0,12.0,147.0,22.0,12243.702860337777,1.0,6632.0
189,246.0,29.0,36.0,12.0,73.0,22.0,10263.901344737074,2.0,6574.0
190,30.0,29.0,23.0,12.0,45.0,22.0,806.6314098521462,1.0,0.0
191,456.0,29.0,10.0,12.0,19.0,22.0,17077.1072033919,1.0,6815.0
192,64.0,29.0,2.0,12.0,4.0,22.0,2847.7779724713805,1.0,1038.0
193,54.0,29.0,3.0,12.0,7.0,22.0,3484.3844975923807,1.0,602.0
194,88.0,477.0,99.0,17.0,196.0,34.0,12419.636569580034,4.0,6604.0
195,322.0,477.0,80.0,17.0,160.0,34.0,7962.630211550381,2.0,4481.0
196,139.0,477.0,99.0,17.0,196.0,34.0,11679.953607620713,1.0,6628.0
197,87.0,477.0,80.0,17.0,160.0,34.0,12336.192176842638,1.0,6601.0
198,141.0,477.0,44.0,17.0,90.0,34.0,10814.406040557607,1.0,6656.0
199,152.0,477.0,38.0,17.0,75.0,34.0,10267.600609630537,2.0,6434.0
200,151.0,477.0,11.0,17.0,22.0,34.0,9617.782991865859,1.0,6462.0
201,143.0,477.0,73.0,17.0,145.0,34.0,10088.540504311819,1.0,6565.0
202,246.0,477.0,36.0,17.0,73.0,34.0,7068.300490911908,2.0,5600.0
203,247.0,477.0,41.0,17.0,80.0,34.0,6623.392934140558,1.0,5322.0
204,71.0,477.0,18.0,17.0,36.0,34.0,13426.122144491324,1.0,6748.0
205,88.0,139.0,99.0,97.0,196.0,196.0,2087.894122704703,3.0,1384.0
206,86.0,139.0,97.0,97.0,193.0,196.0,4176.476827730853,3.0,2695.0
207,147.0,139.0,55.0,97.0,108.0,196.0,3464.934500963018,2.0,2719.0
208,155.0,139.0,23.0,97.0,47.0,196.0,4714.272684341228,1.0,3204.0
209,133.0,139.0,46.0,97.0,93.0,196.0,836.9727920489087,4.0,132.0
210,134.0,139.0,57.0,97.0,114.0,196.0,1287.2674157888393,2.0,187.0
211,140.0,139.0,138.0,97.0,276.0,196.0,958.2233483195998,2.0,455.0
212,87.0,139.0,80.0,97.0,160.0,196.0,3065.413182326743,4.0,2326.0
213,95.0,139.0,24.0,97.0,52.0,196.0,1106.0772069431478,5.0,59.0
214,259.0,139.0,28.0,97.0,56.0,196.0,3838.782228743673,3.0,3302.0
215,167.0,139.0,69.0,97.0,137.0,196.0,2708.130476248574,2.0,2204.0
216,304.0,139.0,27.0,97.0,50.0,196.0,8255.797943739373,2.0,1235.0
217,146.0,139.0,37.0,97.0,74.0,196.0,1873.9018456821161,1.0,1671.0
218,292.0,139.0,10.0,97.0,20.0,196.0,6455.776009425704,1.0,3961.0
219,838.0,139.0,69.0,97.0,137.0,196.0,3190.345841021546,2.0,916.0
220,848.0,139.0,22.0,97.0,45.0,196.0,5928.140114753493,1.0,4292.0
221,94.0,139.0,11.0,97.0,22.0,196.0,1905.0148734647316,2.0,538.0
222,258.0,139.0,40.0,97.0,80.0,196.0,3897.351280560821,3.0,3355.0
223,96.0,139.0,9.0,97.0,18.0,196.0,1058.9555969544854,4.0,164.0
224,151.0,139.0,11.0,97.0,22.0,196.0,3995.4390228729203,1.0,3439.0
225,172.0,139.0,12.0,97.0,25.0,196.0,2258.422927821421,1.0,1427.0
226,143.0,139.0,73.0,97.0,145.0,196.0,1939.584916838241,1.0,1374.0
227,477.0,139.0,17.0,97.0,34.0,196.0,11679.953607620713,1.0,4827.0
228,161.0,139.0,12.0,97.0,24.0,196.0,6383.707042259532,1.0,3874.0
229,275.0,139.0,20.0,97.0,39.0,196.0,6871.163425838502,1.0,4470.0
230,996.0,139.0,7.0,97.0,14.0,196.0,7771.890488745183,1.0,3657.0
231,153.0,139.0,26.0,97.0,49.0,196.0,4173.885216301366,2.0,2905.0
232,91.0,139.0,13.0,97.0,27.0,196.0,905.1646121164264,2.0,324.0
233,136.0,139.0,15.0,97.0,28.0,196.0,1785.1019309960002,3.0,920.0
234,849.0,139.0,18.0,97.0,35.0,196.0,2965.751268840702,1.0,2492.0
235,246.0,139.0,36.0,97.0,73.0,196.0,4895.388630648557,1.0,3539.0
236,164.0,139.0,14.0,97.0,28.0,196.0,3665.24391393214,2.0,3007.0
237,144.0,139.0,21.0,97.0,42.0,196.0,2441.0042187113977,2.0,2046.0
238,855.0,139.0,20.0,97.0,39.0,196.0,6622.8792149115125,1.0,1440.0
239,276.0,139.0,21.0,97.0,42.0,196.0,7820.08354168322,1.0,4567.0
240,1036.0,139.0,10.0,97.0,20.0,196.0,10238.48391826363,2.0,2169.0
241,839.0,139.0,11.0,97.0,22.0,196.0,2390.1404107072635,1.0,543.0
242,447.0,139.0,3.0,97.0,6.0,196.0,13231.005290221881,1.0,4390.0
243,70.0,139.0,5.0,97.0,10.0,196.0,3539.478809033128,1.0,2341.0
244,289.0,139.0,15.0,97.0,30.0,196.0,7803.864133587947,2.0,4191.0
245,231.0,139.0,5.0,97.0,8.0,196.0,4880.201644919926,1.0,3633.0
246,44.0,139.0,20.0,97.0,40.0,196.0,3134.7420036599783,1.0,746.0
247,135.0,139.0,13.0,97.0,26.0,196.0,1605.470642485811,1.0,458.0
248,457.0,139.0,6.0,97.0,12.0,196.0,11761.900618172764,1.0,4549.0
249,65.0,139.0,3.0,97.0,6.0,196.0,3798.241306232616,1.0,1889.0
250,166.0,139.0,6.0,97.0,12.0,196.0,3342.496673141304,1.0,2893.0
251,576.0,139.0,2.0,97.0,4.0,196.0,15319.822623848857,1.0,3975.0
252,177.0,139.0,6.0,97.0,12.0,196.0,2505.64769829227,1.0,1011.0
253,257.0,139.0,6.0,97.0,12.0,196.0,4150.894473243027,1.0,3113.0
254,239.0,139.0,4.0,97.0,8.0,196.0,5955.788419623332,1.0,4229.0
255,993.0,139.0,3.0,97.0,6.0,196.0,10858.234905933874,1.0,4804.0
256,92.0,139.0,2.0,97.0,5.0,196.0,838.1594034760693,1.0,79.0
257,63.0,139.0,4.0,97.0,7.0,196.0,3819.915935685937,1.0,2324.0
258,250.0,139.0,1.0,97.0,2.0,196.0,6834.450283873256,1.0,4466.0
259,104.0,139.0,1.0,97.0,2.0,196.0,3910.1808197842415,1.0,492.0
260,468.0,139.0,1.0,97.0,2.0,196.0,14461.213605197217,1.0,4485.0
261,776.0,139.0,1.0,97.0,2.0,196.0,20261.726452076913,1.0,3814.0
262,588.0,139.0,2.0,97.0,4.0,196.0,14422.713037185125,1.0,4399.0
263,956.0,139.0,2.0,97.0,4.0,196.0,7753.3481442532875,1.0,2460.0
264,1035.0,139.0,1.0,97.0,2.0,196.0,11986.488992215327,1.0,3359.0
265,282.0,139.0,3.0,97.0,6.0,196.0,6598.804215962775,1.0,4201.0
266,88.0,76.0,99.0,12.0,196.0,24.0,1453.5904701786674,3.0,671.0
267,87.0,76.0,80.0,12.0,160.0,24.0,816.9537186290642,5.0,0.0
268,82.0,76.0,33.0,12.0,67.0,24.0,830.2226820195225,2.0,193.0
269,60.0,76.0,21.0,12.0,42.0,24.0,1952.3975969534847,1.0,181.0
270,59.0,76.0,2.0,12.0,3.0,24.0,2319.385361581664,1.0,267.0
271,88.0,89.0,99.0,21.0,196.0,41.0,632.4525617160007,3.0,0.0
272,86.0,89.0,97.0,21.0,193.0,41.0,2883.2112275746426,1.0,1141.0
273,853.0,89.0,133.0,21.0,264.0,41.0,1359.3413018393737,1.0,1037.0
274,142.0,89.0,42.0,21.0,84.0,41.0,2348.602026336528,1.0,2075.0
275,133.0,89.0,46.0,21.0,93.0,41.0,2357.4560230100774,1.0,1489.0
276,140.0,89.0,138.0,21.0,276.0,41.0,963.8464114378273,5.0,651.0
277,87.0,89.0,80.0,21.0,160.0,41.0,1722.043368247573,2.0,819.0
278,255.0,89.0,19.0,21.0,37.0,41.0,6983.52725560834,1.0,5217.0
279,141.0,89.0,44.0,21.0,90.0,41.0,1719.9454056993577,1.0,1498.0
280,163.0,89.0,48.0,21.0,96.0,41.0,4655.091761098845,1.0,4043.0
281,91.0,89.0,13.0,21.0,27.0,41.0,697.3819110915392,1.0,5.0
282,45.0,89.0,13.0,21.0,28.0,41.0,4007.4538736018267,2.0,927.0
283,952.0,89.0,3.0,21.0,6.0,41.0,10236.11870449233,1.0,5256.0
284,88.0,503.0,99.0,6.0,196.0,12.0,14458.615489287273,2.0,6787.0
285,839.0,503.0,11.0,6.0,22.0,12.0,15207.022007002934,1.0,6953.0
286,44.0,503.0,20.0,6.0,40.0,12.0,16035.896720569019,2.0,6935.0
287,1025.0,503.0,6.0,6.0,14.0,12.0,13833.150305296685,1.0,6957.0
288,88.0,290.0,99.0,71.0,196.0,147.0,7975.619669369443,2.0,5292.0
289,147.0,290.0,55.0,71.0,108.0,147.0,7583.486289673539,1.0,5197.0
290,853.0,290.0,133.0,71.0,264.0,147.0,6490.938635892173,2.0,5033.0
291,327.0,290.0,17.0,71.0,34.0,147.0,2044.3061928098655,3.0,526.0
292,259.0,290.0,28.0,71.0,56.0,147.0,5586.671518914595,1.0,4602.0
293,167.0,290.0,69.0,71.0,137.0,147.0,4578.268733623755,1.0,4186.0
294,292.0,290.0,10.0,71.0,20.0,147.0,730.3301967171702,5.0,0.0
295,848.0,290.0,22.0,71.0,45.0,147.0,2746.7271793142277,1.0,974.0
296,29.0,290.0,10.0,71.0,22.0,147.0,12243.702860337777,2.0,5745.0
297,258.0,290.0,40.0,71.0,80.0,147.0,4948.335402097116,1.0,4285.0
298,163.0,290.0,48.0,71.0,96.0,147.0,3830.7288405022546,1.0,2876.0
299,271.0,290.0,28.0,71.0,55.0,147.0,3015.55482230303,1.0,687.0
300,286.0,290.0,7.0,71.0,16.0,147.0,1006.4400181943561,3.0,75.0
301,275.0,290.0,20.0,71.0,39.0,147.0,2120.9532345090824,3.0,689.0
302,165.0,290.0,16.0,71.0,34.0,147.0,4660.283501057528,1.0,4208.0
303,164.0,290.0,14.0,71.0,28.0,147.0,4279.824993029774,1.0,3871.0
304,276.0,290.0,21.0,71.0,42.0,147.0,2297.769867323979,2.0,552.0
305,851.0,290.0,15.0,71.0,28.0,147.0,6493.790402475072,1.0,5033.0
306,456.0,290.0,10.0,71.0,19.0,147.0,5171.27717617965,2.0,832.0
307,168.0,290.0,14.0,71.0,28.0,147.0,3577.6066513518176,1.0,2572.0
308,297.0,290.0,4.0,71.0,8.0,147.0,1766.5481321194234,1.0,361.0
309,384.0,290.0,6.0,71.0,11.0,147.0,4143.70968999971,2.0,714.0
310,135.0,290.0,13.0,71.0,26.0,147.0,5311.983785942601,1.0,4464.0
311,502.0,290.0,4.0,71.0,8.0,147.0,6884.646563882362,2.0,993.0
312,634.0,290.0,4.0,71.0,8.0,147.0,9266.17766258982,2.0,1172.0
313,12.0,290.0,2.0,71.0,4.0,147.0,14232.816049838491,2.0,5599.0
314,203.0,290.0,4.0,71.0,8.0,147.0,5084.189560748559,1.0,2178.0
315,454.0,290.0,7.0,71.0,14.0,147.0,4790.181134117942,1.0,831.0
316,27.0,290.0,6.0,71.0,12.0,147.0,12644.184644656329,1.0,5647.0
317,325.0,290.0,2.0,71.0,4.0,147.0,3879.829220135995,1.0,704.0
318,156.0,290.0,3.0,71.0,6.0,147.0,7257.3391738773735,1.0,5050.0
319,230.0,290.0,3.0,71.0,6.0,147.0,1654.3054831780373,1.0,323.0
320,166.0,290.0,6.0,71.0,12.0,147.0,5151.91475578866,1.0,4526.0
321,177.0,290.0,6.0,71.0,12.0,147.0,4369.721981131588,1.0,3479.0
