,zat_origen,zat_destino,Origin Trips,Destination Trips,Org Nodal Strength,Dest Nodal Strength,distance,Trips,s_ij
28,30.0,87.0,4.0,137.0,8.0,272.0,6007.379716524325,1.0,747.0
29,71.0,87.0,8.0,137.0,16.0,272.0,1238.221446367728,1.0,118.0
30,243.0,87.0,26.0,137.0,53.0,272.0,4987.687470134396,1.0,3964.0
31,477.0,87.0,22.0,137.0,44.0,272.0,12336.192176842638,1.0,4627.0
32,275.0,87.0,14.0,137.0,27.0,272.0,7628.284864451761,2.0,4572.0
33,230.0,87.0,5.0,137.0,10.0,272.0,6685.533126614374,1.0,4475.0
34,993.0,87.0,3.0,137.0,6.0,272.0,11717.00746216835,1.0,4660.0
35,850.0,87.0,29.0,137.0,58.0,272.0,2505.75694480727,2.0,2789.0
36,135.0,87.0,5.0,137.0,10.0,272.0,4376.02722601801,1.0,2646.0
37,146.0,87.0,14.0,137.0,30.0,272.0,1454.59315778213,1.0,507.0
38,992.0,87.0,8.0,137.0,16.0,272.0,11011.975802171215,2.0,4697.0
39,384.0,87.0,7.0,137.0,15.0,272.0,12020.103310990526,1.0,4767.0
40,271.0,87.0,21.0,137.0,41.0,272.0,9393.926588252645,1.0,4554.0
41,62.0,87.0,8.0,137.0,16.0,272.0,2544.0192338073844,2.0,270.0
42,63.0,87.0,5.0,137.0,10.0,272.0,2725.907123868546,2.0,302.0
43,72.0,87.0,5.0,137.0,10.0,272.0,2303.174358477051,2.0,172.0
44,840.0,87.0,3.0,137.0,6.0,272.0,6238.3270397232545,2.0,707.0
45,755.0,87.0,3.0,137.0,6.0,272.0,25317.336496003332,2.0,4845.0
46,343.0,87.0,2.0,137.0,4.0,272.0,10009.589923708047,2.0,4600.0
47,502.0,87.0,2.0,137.0,5.0,272.0,15052.365360222666,2.0,4767.0
48,149.0,87.0,8.0,137.0,16.0,272.0,2470.93108434091,1.0,2758.0
49,69.0,87.0,5.0,137.0,10.0,272.0,1794.4512465322932,1.0,198.0
50,89.0,87.0,6.0,137.0,12.0,272.0,1722.043368247573,1.0,183.0
51,138.0,87.0,9.0,137.0,18.0,272.0,3182.433408759788,1.0,2422.0
52,141.0,87.0,6.0,137.0,12.0,272.0,2499.2090753760167,1.0,1380.0
53,838.0,87.0,6.0,137.0,11.0,272.0,3847.6686352114016,1.0,513.0
54,345.0,87.0,10.0,137.0,20.0,272.0,10527.875065531925,1.0,4624.0
55,327.0,87.0,5.0,137.0,10.0,272.0,9716.821720783038,1.0,4739.0
56,27.0,87.0,4.0,137.0,8.0,272.0,5457.6685899560725,1.0,670.0
57,855.0,87.0,2.0,137.0,4.0,272.0,6807.526162841327,1.0,934.0
58,96.0,87.0,4.0,137.0,7.0,272.0,3860.0157945697324,1.0,892.0
59,300.0,87.0,2.0,137.0,4.0,272.0,8550.654535717149,1.0,4361.0
60,98.0,87.0,3.0,137.0,6.0,272.0,4934.476924793286,1.0,729.0
61,122.0,87.0,3.0,137.0,6.0,272.0,6856.732258420629,1.0,1771.0
62,322.0,87.0,5.0,137.0,11.0,272.0,9560.714036382691,1.0,4530.0
63,329.0,87.0,2.0,137.0,4.0,272.0,11075.402185764282,1.0,4759.0
64,782.0,87.0,1.0,137.0,2.0,272.0,24263.788871688997,1.0,4684.0
65,705.0,87.0,1.0,137.0,2.0,272.0,21170.044913759975,1.0,4770.0
66,1022.0,87.0,1.0,137.0,2.0,272.0,8881.917909249296,1.0,866.0
67,16.0,87.0,1.0,137.0,2.0,272.0,5460.4735362081465,1.0,531.0
68,41.0,87.0,1.0,137.0,2.0,272.0,7023.090315340977,1.0,739.0
69,35.0,87.0,1.0,137.0,2.0,272.0,10320.814504883558,1.0,1046.0
70,444.0,87.0,3.0,137.0,6.0,272.0,13128.159007227729,1.0,4833.0
71,147.0,148.0,134.0,72.0,271.0,147.0,852.4570524084047,9.0,70.0
72,87.0,148.0,135.0,72.0,272.0,147.0,1907.5212354091873,2.0,810.0
73,155.0,148.0,80.0,72.0,161.0,147.0,1379.5164481864092,2.0,478.0
74,261.0,148.0,89.0,72.0,178.0,147.0,1982.1124222648755,2.0,1878.0
75,259.0,148.0,76.0,72.0,156.0,147.0,1330.9729706171606,1.0,1090.0
76,256.0,148.0,36.0,72.0,73.0,147.0,2764.309673218009,1.0,2682.0
77,150.0,148.0,79.0,72.0,159.0,147.0,912.485222624207,1.0,353.0
78,163.0,148.0,47.0,72.0,93.0,147.0,2973.007184227495,3.0,2759.0
79,258.0,148.0,75.0,72.0,146.0,147.0,1923.8810613518585,4.0,1960.0
80,849.0,148.0,114.0,72.0,227.0,147.0,1827.4462265900243,6.0,1729.0
81,145.0,148.0,53.0,72.0,106.0,147.0,1427.9233277948426,1.0,661.0
82,851.0,148.0,38.0,72.0,77.0,147.0,776.7872534560145,2.0,230.0
83,242.0,148.0,35.0,72.0,73.0,147.0,3103.0617855157143,1.0,2742.0
84,152.0,148.0,23.0,72.0,48.0,147.0,553.958320105098,2.0,0.0
85,304.0,148.0,19.0,72.0,33.0,147.0,11309.04727267164,3.0,3621.0
86,161.0,148.0,21.0,72.0,40.0,147.0,3144.04263504044,2.0,1239.0
87,243.0,148.0,26.0,72.0,53.0,147.0,3145.358069128652,1.0,2687.0
88,459.0,148.0,7.0,72.0,14.0,147.0,11417.575575935769,1.0,3758.0
89,146.0,148.0,14.0,72.0,30.0,147.0,1678.6370704482897,1.0,1114.0
90,83.0,148.0,5.0,72.0,10.0,147.0,3522.590900935119,1.0,1214.0
91,12.0,148.0,3.0,72.0,6.0,147.0,8091.936078850629,1.0,2114.0
92,846.0,148.0,3.0,72.0,6.0,147.0,6404.623278950071,2.0,3581.0
93,299.0,148.0,7.0,72.0,14.0,147.0,7534.36029187182,1.0,3705.0
94,149.0,148.0,8.0,72.0,16.0,147.0,745.7144799160311,1.0,229.0
95,138.0,148.0,9.0,72.0,18.0,147.0,2824.0205934309774,1.0,1549.0
96,593.0,148.0,2.0,72.0,4.0,147.0,14834.45832632144,1.0,3827.0
97,141.0,148.0,6.0,72.0,12.0,147.0,2307.0687940364346,1.0,1196.0
98,345.0,148.0,10.0,72.0,20.0,147.0,8739.363379068158,1.0,3689.0
99,262.0,148.0,5.0,72.0,10.0,147.0,2462.6231284953615,1.0,2535.0
100,140.0,148.0,14.0,72.0,29.0,147.0,2572.1510481019227,1.0,1516.0
101,667.0,148.0,2.0,72.0,4.0,147.0,19861.14275681188,1.0,3945.0
102,167.0,148.0,10.0,72.0,19.0,147.0,2499.6591519517306,1.0,2329.0
103,522.0,148.0,2.0,72.0,4.0,147.0,14325.006365250267,1.0,3916.0
104,717.0,148.0,2.0,72.0,4.0,147.0,19802.14568148017,1.0,3903.0
105,456.0,148.0,8.0,72.0,16.0,147.0,10501.838596786696,1.0,3541.0
106,298.0,148.0,2.0,72.0,4.0,147.0,7829.21057139665,1.0,3770.0
107,302.0,148.0,3.0,72.0,6.0,147.0,8638.142257680876,1.0,3744.0
108,222.0,148.0,2.0,72.0,4.0,147.0,4503.329875223833,1.0,3190.0
109,440.0,148.0,1.0,72.0,2.0,147.0,11129.429138486872,1.0,3796.0
110,29.0,148.0,2.0,72.0,4.0,147.0,7516.170336751099,1.0,2227.0
111,957.0,148.0,2.0,72.0,4.0,147.0,9068.047458144705,1.0,1982.0
112,170.0,148.0,1.0,72.0,2.0,147.0,3745.5797935655364,1.0,3029.0
113,489.0,148.0,1.0,72.0,2.0,147.0,12762.60174195036,1.0,3600.0
114,68.0,148.0,1.0,72.0,2.0,147.0,3664.8003369303574,1.0,1624.0
115,1008.0,148.0,1.0,72.0,2.0,147.0,8146.48072202235,1.0,3738.0
116,147.0,150.0,134.0,80.0,271.0,159.0,1757.5703653841797,9.0,1157.0
117,87.0,150.0,135.0,80.0,272.0,159.0,2721.937254936415,2.0,1557.0
118,155.0,150.0,80.0,80.0,161.0,159.0,2016.5547431438115,2.0,732.0
119,261.0,150.0,89.0,80.0,178.0,159.0,1162.7285618714486,1.0,696.0
120,259.0,150.0,76.0,80.0,156.0,159.0,474.46532504136695,2.0,18.0
121,256.0,150.0,36.0,80.0,73.0,159.0,1854.2284336905534,1.0,1874.0
122,163.0,150.0,47.0,80.0,93.0,159.0,2069.7868164895594,3.0,2070.0
123,258.0,150.0,75.0,80.0,146.0,159.0,1013.9746211848409,3.0,975.0
124,849.0,150.0,114.0,80.0,227.0,159.0,1082.01786153568,1.0,604.0
125,145.0,150.0,53.0,80.0,106.0,159.0,1476.7669607485516,1.0,826.0
126,88.0,150.0,31.0,80.0,63.0,159.0,3022.225333379789,1.0,1740.0
127,847.0,150.0,19.0,80.0,38.0,159.0,3272.779602855655,2.0,2281.0
128,153.0,150.0,36.0,80.0,70.0,159.0,2140.2526495344987,1.0,1244.0
129,164.0,150.0,48.0,80.0,95.0,159.0,1620.529976789907,1.0,1710.0
130,152.0,150.0,23.0,80.0,48.0,159.0,990.1997478624654,1.0,179.0
131,1036.0,150.0,27.0,80.0,53.0,159.0,12231.355831970508,1.0,2605.0
132,304.0,150.0,19.0,80.0,33.0,159.0,10910.866608212298,1.0,2632.0
133,241.0,150.0,13.0,80.0,26.0,159.0,2642.9880680792426,1.0,2255.0
134,1070.0,150.0,5.0,80.0,10.0,159.0,12964.055919074619,1.0,2688.0
135,252.0,150.0,18.0,80.0,36.0,159.0,4103.978200675702,1.0,2464.0
136,85.0,150.0,27.0,80.0,55.0,159.0,3279.417143700441,1.0,1553.0
137,143.0,150.0,14.0,80.0,28.0,159.0,1683.4761637116142,3.0,871.0
138,151.0,150.0,6.0,80.0,12.0,159.0,555.7902601716372,3.0,0.0
139,247.0,150.0,13.0,80.0,26.0,159.0,3189.1047254887158,3.0,2305.0
140,246.0,150.0,23.0,80.0,47.0,159.0,2647.3810673140847,1.0,2217.0
141,477.0,150.0,22.0,80.0,44.0,159.0,9620.126915254672,1.0,2967.0
142,230.0,150.0,5.0,80.0,10.0,159.0,4247.105309552805,1.0,2758.0
143,76.0,150.0,9.0,80.0,18.0,159.0,3521.440391576392,2.0,1898.0
144,850.0,150.0,29.0,80.0,58.0,159.0,610.4761653974191,1.0,146.0
145,453.0,150.0,5.0,80.0,10.0,159.0,10392.172355398749,1.0,3073.0
146,992.0,150.0,8.0,80.0,16.0,159.0,8326.554063318068,1.0,2987.0
147,271.0,150.0,21.0,80.0,41.0,159.0,6693.603948814485,1.0,2894.0
148,4.0,150.0,7.0,80.0,14.0,159.0,10846.379701914333,1.0,2640.0
149,932.0,150.0,2.0,80.0,4.0,159.0,21258.2911492296,2.0,3651.0
150,358.0,150.0,2.0,80.0,4.0,159.0,7964.38827231266,2.0,2993.0
151,172.0,150.0,6.0,80.0,12.0,159.0,2822.585611134927,2.0,1644.0
152,149.0,150.0,8.0,80.0,16.0,159.0,276.42345600663157,1.0,0.0
153,8.0,150.0,2.0,80.0,4.0,159.0,9795.681484798693,1.0,2671.0
154,951.0,150.0,3.0,80.0,6.0,159.0,12274.721326988729,1.0,3428.0
155,475.0,150.0,5.0,80.0,10.0,159.0,10536.899851418848,1.0,3045.0
156,289.0,150.0,3.0,80.0,6.0,159.0,6858.050659135578,1.0,3215.0
157,355.0,150.0,2.0,80.0,4.0,159.0,8842.013072142892,1.0,3007.0
158,26.0,150.0,3.0,80.0,6.0,159.0,7492.714524516503,1.0,2620.0
159,457.0,150.0,5.0,80.0,10.0,159.0,10004.536142809162,1.0,3032.0
160,402.0,150.0,1.0,80.0,2.0,159.0,12492.357943755616,1.0,3667.0
161,449.0,150.0,1.0,80.0,2.0,159.0,12240.671159820324,1.0,3125.0
162,306.0,150.0,1.0,80.0,2.0,159.0,8634.420708236526,1.0,3203.0
163,312.0,150.0,1.0,80.0,2.0,159.0,11126.143096242977,1.0,3146.0
164,301.0,150.0,1.0,80.0,2.0,159.0,7248.005026603734,1.0,3199.0
165,329.0,150.0,2.0,80.0,4.0,159.0,8775.799434558217,1.0,3333.0
166,294.0,150.0,2.0,80.0,4.0,159.0,7140.691078040169,1.0,3250.0
167,222.0,150.0,2.0,80.0,4.0,159.0,3693.648036090023,1.0,2662.0
168,232.0,150.0,1.0,80.0,2.0,159.0,3439.673549500554,1.0,2617.0
169,997.0,150.0,2.0,80.0,4.0,159.0,8115.512800016279,1.0,3329.0
170,147.0,851.0,134.0,39.0,271.0,77.0,1185.118649662023,7.0,611.0
171,155.0,851.0,80.0,39.0,161.0,77.0,2131.279646967832,1.0,891.0
172,259.0,851.0,76.0,39.0,156.0,77.0,1516.7475535107199,4.0,1561.0
173,144.0,851.0,66.0,39.0,130.0,77.0,926.618018949514,1.0,419.0
174,258.0,851.0,75.0,39.0,146.0,77.0,1938.0333514780525,1.0,2107.0
175,849.0,851.0,114.0,39.0,227.0,77.0,1461.211968576517,1.0,1281.0
176,145.0,851.0,53.0,39.0,106.0,77.0,651.856091715854,2.0,0.0
177,88.0,851.0,31.0,39.0,63.0,77.0,1975.3645744016612,1.0,861.0
178,852.0,851.0,24.0,39.0,50.0,77.0,709.6410558905679,4.0,30.0
179,164.0,851.0,48.0,39.0,95.0,77.0,2291.955546149401,1.0,2229.0
180,166.0,851.0,47.0,39.0,93.0,77.0,1465.9664460888687,1.0,1543.0
181,848.0,851.0,24.0,39.0,48.0,77.0,4675.299197982318,1.0,2993.0
182,161.0,851.0,21.0,39.0,40.0,77.0,3789.0098113302524,1.0,2861.0
183,86.0,851.0,12.0,39.0,24.0,77.0,2314.977831736577,2.0,1286.0
184,992.0,851.0,8.0,39.0,16.0,77.0,9207.852834785195,1.0,3623.0
185,384.0,851.0,7.0,39.0,15.0,77.0,10345.844203541777,1.0,3722.0
186,271.0,851.0,21.0,39.0,41.0,77.0,7599.211382761029,1.0,3565.0
187,299.0,851.0,7.0,39.0,14.0,77.0,6992.397818821737,1.0,3437.0
188,11.0,851.0,6.0,39.0,12.0,77.0,7600.606261243291,1.0,1890.0
189,138.0,851.0,9.0,39.0,18.0,77.0,2066.1827123568078,1.0,718.0
190,286.0,851.0,3.0,39.0,5.0,77.0,6528.26734645257,1.0,3521.0
191,70.0,851.0,6.0,39.0,13.0,77.0,3556.0087346014852,1.0,1345.0
192,378.0,851.0,1.0,39.0,2.0,77.0,11102.52210179155,1.0,3703.0
193,134.0,851.0,2.0,39.0,5.0,77.0,3398.6321321916794,1.0,933.0
194,436.0,851.0,1.0,39.0,2.0,77.0,12383.92621952048,1.0,3741.0
195,147.0,1017.0,134.0,67.0,271.0,128.0,13128.46119001266,5.0,5421.0
196,259.0,1017.0,76.0,67.0,156.0,128.0,15098.384906472913,1.0,5633.0
197,258.0,1017.0,75.0,67.0,146.0,128.0,15518.88540370842,2.0,5655.0
198,852.0,1017.0,24.0,67.0,50.0,128.0,12905.836194862371,1.0,5644.0
199,244.0,1017.0,27.0,67.0,50.0,128.0,17369.056012777368,1.0,5776.0
200,242.0,1017.0,35.0,67.0,73.0,128.0,16550.889770210168,1.0,5743.0
201,166.0,1017.0,47.0,67.0,93.0,128.0,14994.938364889016,2.0,5701.0
202,9.0,1017.0,12.0,67.0,24.0,128.0,5765.588392778521,4.0,616.0
203,47.0,1017.0,6.0,67.0,12.0,128.0,7582.02931714628,4.0,3211.0
204,245.0,1017.0,54.0,67.0,107.0,128.0,17137.805536205684,1.0,5719.0
205,54.0,1017.0,8.0,67.0,16.0,128.0,8392.351414109091,2.0,3882.0
206,1036.0,1017.0,27.0,67.0,53.0,128.0,2520.29524653522,2.0,132.0
207,304.0,1017.0,19.0,67.0,33.0,128.0,16465.94501423463,1.0,5734.0
208,960.0,1017.0,26.0,67.0,51.0,128.0,1158.5017099357522,3.0,4.0
209,1070.0,1017.0,5.0,67.0,10.0,128.0,2681.7115286927383,3.0,18.0
210,848.0,1017.0,24.0,67.0,48.0,128.0,18104.581395445613,1.0,5802.0
211,1024.0,1017.0,22.0,67.0,44.0,128.0,2286.2614616914143,1.0,136.0
212,246.0,1017.0,23.0,67.0,47.0,128.0,16963.24751859893,1.0,5779.0
213,76.0,1017.0,9.0,67.0,18.0,128.0,11278.995790659204,2.0,5300.0
214,146.0,1017.0,14.0,67.0,30.0,128.0,12703.340786591349,1.0,5664.0
215,83.0,1017.0,5.0,67.0,10.0,128.0,11214.055019505893,1.0,5205.0
216,271.0,1017.0,21.0,67.0,41.0,128.0,20999.205221283722,1.0,5827.0
217,846.0,1017.0,3.0,67.0,6.0,128.0,18992.05701896188,1.0,5862.0
218,136.0,1017.0,4.0,67.0,8.0,128.0,14134.523671218594,2.0,5729.0
219,530.0,1017.0,2.0,67.0,3.0,128.0,24645.475781963854,2.0,5815.0
220,221.0,1017.0,2.0,67.0,4.0,128.0,17389.11202777564,2.0,5789.0
221,172.0,1017.0,6.0,67.0,12.0,128.0,14648.592223827301,1.0,5786.0
222,11.0,1017.0,6.0,67.0,12.0,128.0,6284.82897048312,2.0,1057.0
223,89.0,1017.0,6.0,67.0,12.0,128.0,11505.687142272996,1.0,5459.0
224,53.0,1017.0,4.0,67.0,8.0,128.0,8385.618858430287,1.0,4195.0
225,305.0,1017.0,4.0,67.0,6.0,128.0,17016.587193497937,1.0,5778.0
226,140.0,1017.0,14.0,67.0,29.0,128.0,12392.359741871061,1.0,5643.0
227,167.0,1017.0,10.0,67.0,19.0,128.0,14886.04977802447,1.0,5779.0
228,351.0,1017.0,6.0,67.0,12.0,128.0,22243.722073336412,1.0,5856.0
229,133.0,1017.0,4.0,67.0,8.0,128.0,12591.260896446642,1.0,5652.0
230,95.0,1017.0,4.0,67.0,9.0,128.0,11422.981706498555,1.0,5411.0
231,127.0,1017.0,2.0,67.0,4.0,128.0,12805.305621961123,1.0,5665.0
232,997.0,1017.0,2.0,67.0,4.0,128.0,20197.227060210975,1.0,5813.0
233,112.0,1017.0,2.0,67.0,3.0,128.0,10898.768221168273,1.0,5156.0
234,7.0,1017.0,1.0,67.0,1.0,128.0,5004.22065898953,1.0,455.0
235,608.0,1017.0,1.0,67.0,2.0,128.0,28679.60682161918,1.0,5815.0
236,657.0,1017.0,1.0,67.0,2.0,128.0,29027.254319327843,1.0,5816.0
237,45.0,1017.0,1.0,67.0,3.0,128.0,7856.1389807003125,1.0,3230.0
238,1061.0,1017.0,1.0,67.0,1.0,128.0,2606.4134573110036,1.0,3.0
239,147.0,155.0,134.0,81.0,271.0,161.0,1330.6049632265108,5.0,773.0
240,87.0,155.0,135.0,81.0,272.0,161.0,2364.5391670821055,2.0,1164.0
241,154.0,155.0,43.0,81.0,85.0,161.0,1002.7603039309538,12.0,149.0
242,148.0,155.0,75.0,81.0,147.0,161.0,1379.5164481864092,3.0,921.0
243,261.0,155.0,89.0,81.0,178.0,161.0,2646.8163535244157,3.0,2598.0
244,259.0,155.0,76.0,81.0,156.0,161.0,2224.0967647790676,1.0,2403.0
245,256.0,155.0,36.0,81.0,73.0,161.0,3631.0210759540764,2.0,3433.0
246,150.0,155.0,79.0,81.0,159.0,161.0,2016.5547431438115,2.0,2150.0
247,258.0,155.0,75.0,81.0,146.0,161.0,2856.6377924473354,2.0,3175.0
248,849.0,155.0,114.0,81.0,227.0,161.0,3083.3600663818347,1.0,2811.0
249,145.0,155.0,53.0,81.0,106.0,161.0,2778.254884572424,1.0,2778.0
250,88.0,155.0,31.0,81.0,63.0,161.0,3286.035376560194,3.0,2136.0
251,852.0,155.0,24.0,81.0,50.0,161.0,2194.606444760493,1.0,2080.0
252,847.0,155.0,19.0,81.0,38.0,161.0,4903.82279737031,1.0,3413.0
253,851.0,155.0,38.0,81.0,77.0,161.0,2131.279646967832,1.0,2217.0
254,244.0,155.0,27.0,81.0,50.0,161.0,4150.527055947862,1.0,3156.0
255,153.0,155.0,36.0,81.0,70.0,161.0,823.5931161253314,2.0,356.0
256,253.0,155.0,38.0,81.0,75.0,161.0,5312.336665140699,1.0,3389.0
257,164.0,155.0,48.0,81.0,95.0,161.0,3591.852600428602,1.0,3457.0
258,166.0,155.0,47.0,81.0,93.0,161.0,2781.89417005478,2.0,2866.0
259,152.0,155.0,23.0,81.0,48.0,161.0,1027.496251109863,4.0,338.0
260,165.0,155.0,17.0,81.0,35.0,161.0,3248.7933258680505,1.0,3381.0
261,54.0,155.0,8.0,81.0,16.0,161.0,5710.384788061163,1.0,1613.0
262,241.0,155.0,13.0,81.0,26.0,161.0,4484.488424569498,1.0,3680.0
263,252.0,155.0,18.0,81.0,36.0,161.0,5596.894484807514,2.0,3543.0
264,257.0,155.0,45.0,81.0,90.0,161.0,3292.3603296576875,1.0,3358.0
265,86.0,155.0,12.0,81.0,24.0,161.0,1657.5429865836913,1.0,793.0
266,85.0,155.0,27.0,81.0,55.0,161.0,1763.2447983243335,2.0,762.0
267,246.0,155.0,23.0,81.0,47.0,161.0,4386.00942020298,1.0,3340.0
268,443.0,155.0,5.0,81.0,10.0,161.0,11645.199853691742,1.0,4081.0
269,477.0,155.0,22.0,81.0,44.0,161.0,10944.765364070294,1.0,3864.0
270,51.0,155.0,3.0,81.0,6.0,161.0,5356.488750477344,1.0,1801.0
271,146.0,155.0,14.0,81.0,30.0,161.0,2855.7732954628536,1.0,2419.0
272,271.0,155.0,21.0,81.0,41.0,161.0,8159.335494647181,1.0,3795.0
273,62.0,155.0,8.0,81.0,16.0,161.0,4711.302815468935,1.0,1757.0
274,63.0,155.0,5.0,81.0,10.0,161.0,4995.1993023436435,1.0,2015.0
275,72.0,155.0,5.0,81.0,10.0,161.0,4239.753725010482,1.0,1626.0
276,324.0,155.0,2.0,81.0,4.0,161.0,11307.94622276583,1.0,4855.0
277,140.0,155.0,14.0,81.0,29.0,161.0,3787.7700158248313,1.0,3008.0
278,60.0,155.0,2.0,81.0,4.0,161.0,4247.542968491492,1.0,1195.0
279,13.0,155.0,2.0,81.0,3.0,161.0,8023.930492083134,1.0,1743.0
280,504.0,155.0,1.0,81.0,2.0,161.0,14296.294855765755,1.0,4449.0
281,56.0,155.0,2.0,81.0,4.0,161.0,5186.399747175162,1.0,1293.0
282,745.0,155.0,1.0,81.0,2.0,161.0,22226.765921889524,1.0,4009.0
283,48.0,155.0,2.0,81.0,4.0,161.0,6606.201044507629,1.0,2317.0
284,44.0,155.0,1.0,81.0,2.0,161.0,6611.239813097352,1.0,2954.0
285,288.0,155.0,1.0,81.0,2.0,161.0,8169.7865338936335,1.0,4273.0
286,438.0,155.0,1.0,81.0,2.0,161.0,12992.142824193981,1.0,4141.0
287,317.0,155.0,2.0,81.0,3.0,161.0,12300.666126938262,1.0,4986.0
288,147.0,852.0,134.0,26.0,271.0,50.0,926.8006778492227,4.0,217.0
289,87.0,852.0,135.0,26.0,272.0,50.0,1131.4117992701972,2.0,81.0
290,256.0,852.0,36.0,26.0,73.0,50.0,3443.886334557306,1.0,3077.0
291,163.0,852.0,47.0,26.0,93.0,50.0,3492.7240600912414,1.0,3054.0
292,849.0,852.0,114.0,26.0,227.0,50.0,2133.6428690075504,1.0,2096.0
293,1017.0,852.0,61.0,26.0,128.0,50.0,12905.836194862371,1.0,1213.0
294,88.0,852.0,31.0,26.0,63.0,50.0,1334.5688086421392,1.0,373.0
295,851.0,852.0,38.0,26.0,77.0,50.0,709.6410558905679,4.0,164.0
296,153.0,852.0,36.0,26.0,70.0,50.0,1641.4862512675736,2.0,1067.0
297,161.0,852.0,21.0,26.0,40.0,50.0,4260.625754271433,1.0,3345.0
298,1024.0,852.0,22.0,26.0,44.0,50.0,10941.074057737196,3.0,1271.0
299,136.0,852.0,4.0,26.0,8.0,50.0,3288.5151564154216,1.0,1529.0
300,588.0,852.0,2.0,26.0,4.0,50.0,14783.120311141314,1.0,4105.0
301,1045.0,852.0,2.0,26.0,4.0,50.0,10488.626989151702,1.0,1309.0
302,527.0,852.0,1.0,26.0,2.0,50.0,15547.843403213987,1.0,3946.0
303,542.0,852.0,1.0,26.0,2.0,50.0,16693.44264414853,1.0,4127.0
304,147.0,85.0,134.0,28.0,271.0,55.0,1614.3044603484411,4.0,980.0
305,87.0,85.0,135.0,28.0,272.0,55.0,1639.2964446790706,1.0,554.0
306,154.0,85.0,43.0,28.0,85.0,55.0,774.818477271981,1.0,70.0
307,155.0,85.0,80.0,28.0,161.0,55.0,1763.2447983243335,1.0,661.0
308,150.0,85.0,79.0,28.0,159.0,55.0,3279.417143700441,1.0,3542.0
309,88.0,85.0,31.0,28.0,63.0,55.0,2720.280265850366,1.0,1493.0
310,241.0,85.0,13.0,28.0,26.0,55.0,5918.619294461221,1.0,4586.0
311,161.0,85.0,21.0,28.0,40.0,55.0,4351.892637712531,3.0,3566.0
312,250.0,85.0,17.0,28.0,35.0,55.0,7305.640254316635,3.0,4774.0
313,275.0,85.0,14.0,28.0,27.0,55.0,8179.757487978896,2.0,4918.0
314,363.0,85.0,7.0,28.0,13.0,55.0,12326.11469546324,1.0,5139.0
315,4.0,85.0,7.0,28.0,14.0,55.0,8592.016300310976,2.0,1168.0
316,138.0,85.0,9.0,28.0,18.0,55.0,4626.172051694463,1.0,4033.0
317,305.0,85.0,4.0,28.0,6.0,55.0,12070.636058451075,1.0,5305.0
318,345.0,85.0,10.0,28.0,20.0,55.0,10995.071450501126,1.0,5015.0
319,171.0,85.0,2.0,28.0,4.0,55.0,5208.098377257003,1.0,4501.0
320,182.0,85.0,1.0,28.0,3.0,55.0,8264.60417181771,1.0,4890.0
